id,limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,util_1,pay_ratio_1,util_2,pay_ratio_2,util_3,pay_ratio_3,util_4,pay_ratio_4,util_5,pay_ratio_5,util_6,pay_ratio_6,avg_util,misspay_cnt
8879,150000,2,3,1,28,0,0,0,0,-1,-1,70537,38474,9299,10299,759,0,8000,2000,1000,759,0,0,0.47024666666666665,0.11341565419567036,0.25649333333333335,0.05198315745698394,0.06199333333333333,0.10753844499408538,0.06866,0.0736964753859598,0.00506,0.0,0.0,0.0,0.1437422222222222,0
26710,360000,1,3,1,27,-2,-2,-2,-2,-2,-2,1097,778,2999,-1,-1,-1,780,3021,0,0,0,0,0.0030472222222222224,0.7110300820419325,0.002161111111111111,3.8830334190231364,0.008330555555555556,0.0,-2.777777777777778e-06,-0.0,-2.777777777777778e-06,-0.0,-2.777777777777778e-06,-0.0,0.0022550925925925924,0
10128,280000,2,1,1,36,-1,-1,-1,-1,-1,-2,4480,2120,1627,2649,0,0,2120,1627,2649,0,0,0,0.016,0.4732142857142857,0.007571428571428572,0.7674528301886793,0.005810714285714285,1.6281499692685926,0.009460714285714286,0.0,0.0,0.0,0.0,0.0,0.006473809523809524,0
17147,150000,2,2,1,27,-2,-2,-2,-2,-2,-2,5560,0,0,0,0,0,0,0,0,0,0,0,0.037066666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177777777777778,0
22327,80000,2,2,2,24,1,1,-1,-1,-1,-1,62550,0,10000,18150,7490,7490,10000,10000,18150,7490,7490,7490,0.781875,0.15987210231814547,0.0,10000.0,0.125,1.815,0.226875,0.4126721763085399,0.093625,1.0,0.093625,1.0,0.2201666666666667,2
17784,160000,2,2,1,58,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0.00901875,1.0,0.00901875,1.0,0.00901875,1.0,0.00901875,1.0,0.00901875,1.0,0.00901875,1.0,0.00901875,0
13075,490000,2,1,1,37,-1,-1,-1,0,0,-1,36518,77996,274442,233793,49461,12207,77996,274526,4693,989,12207,93707,0.0745265306122449,2.135823429541596,0.15917551020408163,3.5197446022872967,0.5600857142857143,0.017100152309048905,0.4771285714285714,0.004230237859987254,0.10094081632653061,0.2468005094923273,0.024912244897959183,7.676497091832555,0.2327948979591837,0
24157,50000,1,1,2,28,0,0,0,0,0,0,44619,44645,44841,44950,44577,44816,2150,2300,2250,1700,2000,1700,0.89238,0.04818575046504852,0.8929,0.05151752715869638,0.89682,0.050177293102294775,0.899,0.03781979977753059,0.89154,0.04486618659847006,0.89632,0.037932881113887894,0.8948266666666668,0
14975,80000,1,1,2,31,-1,-1,0,0,0,0,17873,65585,64047,48107,48620,45280,65592,2051,2002,2013,2004,2000,0.2234125,3.669893134896212,0.8198125,0.031272394602424335,0.8005875,0.03125829468983715,0.6013375,0.04184422225455755,0.60775,0.041217605923488276,0.566,0.044169611307420496,0.60315,0
26598,20000,1,2,1,41,1,-1,-1,-1,0,0,0,3793,1100,17982,18166,0,3793,1103,17982,384,8,17839,0.0,3793.0,0.18965,0.29079883996836275,0.055,16.347272727272728,0.8991,0.02135468802135469,0.9083,0.0004403831333259936,0.0,17839.0,0.3420083333333333,1
17551,200000,2,1,2,40,2,2,0,0,0,2,185696,181236,185410,189069,197736,183299,0,8600,8300,13257,917,7000,0.92848,0.0,0.90618,0.047451941115451673,0.92705,0.044765654495442536,0.945345,0.07011725877854116,0.98868,0.004637496459926367,0.916495,0.03818896993436953,0.9353716666666667,3
24930,350000,1,2,1,38,1,2,0,0,2,0,70845,69318,71301,75129,71313,68046,0,3500,5500,0,2500,2000,0.2024142857142857,0.0,0.19805142857142857,0.0504919357165527,0.20371714285714285,0.07713776805374399,0.21465428571428571,0.0,0.20375142857142858,0.0350567217758333,0.19441714285714284,0.02939188196220204,0.20283428571428572,3
751,50000,2,2,1,26,1,-2,-1,0,0,0,0,0,1756,2719,4049,5176,0,1756,1000,1537,1200,2000,0.0,0.0,0.0,1756.0,0.03512,0.5694760820045558,0.05438,0.5652813534387643,0.08098,0.2963694739441837,0.10352,0.38639876352395675,0.04566666666666667,1
12892,210000,2,3,2,35,-2,-2,-2,-2,-2,-2,1983,-17,9000,7905,1434,1008,0,9017,7905,1434,1008,660,0.009442857142857143,0.0,-8.095238095238095e-05,-530.4117647058823,0.04285714285714286,0.8783333333333333,0.037642857142857145,0.18140417457305502,0.006828571428571429,0.702928870292887,0.0048,0.6547619047619048,0.016915079365079366,0
29001,50000,2,3,1,36,0,0,0,0,0,0,48032,48175,48691,49108,19809,11314,1771,2123,2675,552,1000,1000,0.96064,0.03687125249833444,0.9635,0.04406850025947068,0.97382,0.05493828428251628,0.98216,0.011240531074366702,0.39618,0.050482104094098645,0.22628,0.088386070355312,0.75043,0
26193,200000,2,2,1,29,-2,-2,-2,-2,-2,-2,8350,14139,3580,6386,868,10415,14185,7425,6386,868,10647,4320,0.04175,1.6988023952095808,0.070695,0.5251432208784214,0.0179,1.7837988826815643,0.03193,0.13592233009708737,0.00434,12.266129032258064,0.052075,0.41478636581853096,0.03644833333333334,0
12826,320000,1,1,1,58,-1,2,-1,0,0,-1,380,64,948,632,316,316,0,1200,0,0,316,316,0.0011875,0.0,0.0002,18.75,0.0029625,0.0,0.001975,0.0,0.0009875,1.0,0.0009875,1.0,0.0013833333333333334,1
11242,50000,2,2,1,34,0,0,0,0,0,0,40798,38937,34737,18702,15604,16333,2000,2000,1000,578,1000,1000,0.81596,0.049022010882886415,0.77874,0.05136502555410021,0.69474,0.028787747934479087,0.37404,0.03090578547748904,0.31208,0.0640861317610869,0.32666,0.06122573930080206,0.5503699999999999,0
18568,50000,2,1,2,26,-2,-2,-2,-2,-2,-2,3655,-1,-1,-1,-1,349,0,0,0,0,350,351,0.0731,0.0,-2e-05,-0.0,-2e-05,-0.0,-2e-05,-0.0,-2e-05,-350.0,0.00698,1.005730659025788,0.013333333333333329,0
11204,200000,1,2,2,31,0,0,0,0,0,0,173103,176817,180416,184018,188151,199766,6500,6546,6600,7100,15000,0,0.865515,0.03754989803758456,0.884085,0.03702132713483432,0.90208,0.036582121319616884,0.92009,0.03858318208001391,0.940755,0.0797232010459684,0.99883,0.0,0.9185591666666667,0
20431,50000,1,2,2,24,2,0,0,0,0,0,47121,46623,46693,31040,30669,30218,1950,1949,1482,1040,913,779,0.94242,0.041382822945183674,0.93246,0.04180340175449885,0.93386,0.03173923286145675,0.6208,0.03350515463917526,0.61338,0.02976947406175617,0.60436,0.025779336819114436,0.7745466666666667,1
9785,80000,2,1,2,24,0,0,0,0,0,0,31815,30672,33185,28600,29101,28939,4038,3199,914,850,2055,8318,0.3976875,0.12692126355492692,0.3834,0.10429707876890976,0.4148125,0.027542564411631762,0.3575,0.02972027972027972,0.3637625,0.07061613002989588,0.3617375,0.2874321849407374,0.37981666666666664,0
9223,50000,2,1,2,36,1,2,2,2,2,2,29003,29244,30827,31224,30587,32763,1000,2363,1200,0,2700,1157,0.58006,0.034479191807744024,0.58488,0.08080289974011763,0.61654,0.038926914717617674,0.62448,0.0,0.61174,0.08827279563213129,0.65526,0.03531422641394256,0.6121600000000001,6
26786,130000,1,2,2,28,2,2,2,2,0,0,132968,134505,135624,129959,93360,90040,6700,6200,0,3500,3238,3216,1.0228307692307692,0.05038806329342398,1.0346538461538461,0.046094940708523845,1.0432615384615385,0.0,0.9996846153846154,0.026931570726152095,0.7181538461538461,0.034682947729220225,0.6926153846153846,0.035717458907152375,0.9185333333333334,4
13052,80000,2,2,1,35,0,0,-2,-2,-2,-2,76978,0,0,0,0,0,0,0,0,0,0,0,0.962225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16037083333333332,0
28419,220000,2,2,2,29,2,0,0,0,0,0,28992,36106,33494,29518,29569,28587,8000,3000,3000,6000,5000,1136,0.1317818181818182,0.27593818984547464,0.16411818181818183,0.08308868332133164,0.15224545454545454,0.08956828088612886,0.13417272727272728,0.20326580391625448,0.13440454545454544,0.16909601271602015,0.12994090909090908,0.03973834260328121,0.14111060606060608,1
28347,20000,2,3,1,41,0,0,0,0,0,0,8777,10461,11583,13079,14546,16149,2000,1600,2000,2000,2000,2000,0.43885,0.2278682921271505,0.52305,0.15294904884810248,0.57915,0.172666839333506,0.65395,0.1529168896704641,0.7273,0.13749484394335212,0.80745,0.12384667781286766,0.621625,0
14030,210000,2,1,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13248,20000,1,2,1,51,1,2,2,0,0,0,18462,18175,16184,16913,17640,18688,300,1000,1000,1000,1500,1200,0.9231,0.016249593760155997,0.90875,0.055020632737276476,0.8092,0.061789421651013345,0.84565,0.0591261160054396,0.882,0.08503401360544217,0.9344,0.0642123287671233,0.8838499999999999,3
612,360000,2,1,2,29,0,0,-2,-2,-2,-1,3280,0,0,0,0,2650,0,0,0,0,2650,0,0.009111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,0.007361111111111111,0.0,0.0027453703703703702,0
9560,70000,2,2,2,24,0,0,2,0,0,0,65508,50382,49271,50449,51636,53666,4000,0,2000,2000,3000,2000,0.9358285714285715,0.061061244428161444,0.7197428571428571,0.0,0.7038714285714286,0.04059182886484951,0.7207,0.03964399690776824,0.7376571428571429,0.05809900069718801,0.7666571428571428,0.037267543696194984,0.7640761904761905,1
22845,180000,2,2,1,36,-1,-1,-1,-1,-1,-1,1000,92,92,603,1760,826,92,92,603,1760,826,826,0.005555555555555556,0.092,0.0005111111111111112,1.0,0.0005111111111111112,6.554347826086956,0.00335,2.9187396351575456,0.009777777777777778,0.4693181818181818,0.004588888888888889,1.0,0.004049074074074074,0
9089,50000,1,3,0,50,0,0,0,-1,-1,-1,45771,23343,0,3400,2769,0,2266,0,3400,2769,1700,0,0.91542,0.04950732996875751,0.46686,0.0,0.0,3400.0,0.068,0.8144117647058824,0.05538,0.6139400505597689,0.0,0.0,0.25094333333333335,0
25392,240000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,343,315,6000,0,0,343,315,6000,0,188,0.0,0.0,0.0,343.0,0.0014291666666666667,0.9183673469387755,0.0013125,19.047619047619047,0.025,0.0,0.0,188.0,0.004623611111111111,0
24025,140000,1,2,2,25,2,0,0,0,0,0,142697,137269,133767,120287,117183,119575,5010,6377,5604,4160,8239,0,1.0192642857142857,0.03510935758985823,0.9804928571428572,0.046456228281695065,0.9554785714285714,0.0418937406086703,0.8591928571428571,0.034583953378170544,0.8370214285714286,0.07030883319252793,0.8541071428571428,0.0,0.9175928571428572,1
8507,150000,2,3,1,52,-1,-1,-1,-1,-1,-1,170,905,1203,2064,2847,0,1125,1203,2064,2847,0,0,0.0011333333333333334,6.617647058823529,0.006033333333333333,1.329281767955801,0.00802,1.71571072319202,0.01376,1.379360465116279,0.01898,0.0,0.0,0.0,0.007987777777777778,0
3730,160000,1,1,2,33,-1,-1,-2,-2,-2,-2,100,0,0,0,0,0,0,0,0,0,0,0,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010416666666666667,0
10007,170000,1,2,2,35,0,0,0,0,0,2,115634,118823,120475,109993,115151,112232,5935,6040,4000,8000,0,4320,0.6802,0.05132573464551948,0.6989588235294117,0.05083190964712219,0.7086764705882352,0.03320190910977381,0.6470176470588235,0.07273190112098042,0.6773588235294118,0.0,0.6601882352941176,0.038491695773041554,0.6787333333333332,1
3437,80000,1,2,3,58,0,0,0,-2,-2,-2,3719,4444,0,0,0,0,1000,0,0,0,0,0,0.0464875,0.26888948642108096,0.05555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700625,0
19340,110000,2,3,1,43,0,0,0,0,0,0,48796,49371,19413,20204,16627,14980,2350,1392,1183,511,1151,482,0.4436,0.04815968522010001,0.44882727272727274,0.02819468919001033,0.17648181818181818,0.060938546334930205,0.18367272727272727,0.025292021381904572,0.15115454545454546,0.06922475491670176,0.13618181818181818,0.032176234979973295,0.2566530303030303,0
13713,20000,1,2,2,40,8,7,6,5,4,3,20753,20496,19930,19434,18577,18011,0,0,70,0,0,0,1.03765,0.0,1.0248,0.0,0.9965,0.0035122930255895636,0.9717,0.0,0.92885,0.0,0.90055,0.0,0.9766750000000001,6
786,500000,2,1,2,26,1,-2,-2,-2,-2,-2,31421,22150,0,0,0,0,22157,0,0,0,0,0,0.062842,0.7051653352853188,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017856999999999998,1
20126,80000,2,2,2,30,0,-1,-1,-1,0,-1,21072,2520,-3990,22193,21546,1922,2620,0,27194,1381,1922,2781,0.2634,0.12433561123766135,0.0315,0.0,-0.049875,-6.815538847117795,0.2774125,0.06222682827918713,0.269325,0.08920449271326464,0.024025,1.4469302809573361,0.13596458333333336,0
2399,130000,1,1,2,29,0,0,0,0,0,0,126974,122107,108542,89356,91024,89779,5988,4560,3300,3509,3500,3415,0.9767230769230769,0.04715926095106085,0.9392846153846154,0.03734429639578402,0.8349384615384615,0.030402977649204917,0.6873538461538462,0.03926988674515421,0.7001846153846154,0.038451397433643876,0.6906076923076923,0.03803784849463683,0.8048487179487179,0
23817,50000,2,3,1,53,0,0,0,0,0,-2,46138,47164,47602,37280,18678,18602,2182,2400,1000,18678,600,500,0.92276,0.04729290389700464,0.94328,0.05088626918836401,0.95204,0.021007520692407883,0.7456,0.501019313304721,0.37356,0.032123353678123995,0.37204,0.026878830233308247,0.7182133333333334,0
12089,250000,1,3,1,46,0,0,0,0,-1,0,55891,59152,20615,13896,79740,70097,21343,1238,1235,79788,2148,18253,0.223564,0.38186827932940903,0.236608,0.020929131728428457,0.08246,0.059907834101382486,0.055584,5.741796200345423,0.31896,0.026937547027840483,0.280388,0.2603963079732371,0.19959400000000002,0
23199,390000,2,2,2,39,0,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0.1368871794871795,0.037463005282283746,0.13524615384615385,0.09479391802221969,0.1423974358974359,0.054019987395336276,0.14654871794871796,0.0524897644959233,0.1507025641025641,0.08507163031272331,0.15992820512820513,0.04809850573975502,0.14528504273504275,0
2818,50000,2,1,2,24,4,3,2,2,2,2,38965,38063,38838,39598,40313,41293,0,1700,1700,1500,1800,1700,0.7793,0.0,0.76126,0.044662795891022775,0.77676,0.04377156393223132,0.79196,0.03788070104550735,0.80626,0.044650608984694765,0.82586,0.04116920543433512,0.7902333333333335,6
11007,60000,1,2,2,22,1,3,2,0,0,0,25300,23150,20999,21423,19049,18282,0,0,1000,1000,1000,1000,0.4216666666666667,0.0,0.3858333333333333,0.0,0.3499833333333333,0.047621315300728606,0.35705,0.04667880315548709,0.31748333333333334,0.05249619402593312,0.3047,0.05469861065528935,0.3561194444444445,3
20837,180000,1,2,2,33,0,0,0,0,0,0,103956,103230,105945,111065,122028,125069,4100,4400,10000,12900,5000,5000,0.5775333333333333,0.03943976297664396,0.5735,0.04262326842972004,0.5885833333333333,0.09438859785737883,0.6170277777777777,0.11614820150362401,0.6779333333333334,0.04097420264201659,0.6948277777777778,0.039977932181435846,0.6215675925925925,0
25592,500000,2,1,2,35,-1,-1,-1,-1,0,-1,2398,4583,13519,43251,34279,8657,4583,13519,43251,0,8657,10649,0.004796,1.9111759799833195,0.009166,2.949814531965961,0.027038,3.1992750943117096,0.086502,0.0,0.068558,0.25254529011931504,0.017314,1.2301028069770128,0.035562333333333335,0
7427,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,0.7999115384615385,0.043274015876755605,0.7988961538461539,0.033743675167177786,0.7581538461538462,0.03551136363636364,0.764673076923077,0.040238412594623144,0.7731038461538462,0.03979960896884188,0.7891576923076923,0.03898996495776899,0.780649358974359,0
25471,200000,2,2,1,34,-2,-2,-2,-2,-2,-2,17822,19741,18718,15033,12785,8426,19855,18914,15112,12849,8468,27378,0.08911,1.1140724946695095,0.098705,0.9581074920216808,0.09359,0.8073512127364034,0.075165,0.8547196168429455,0.063925,0.6623386781384435,0.04213,3.2492285782103014,0.07710416666666667,0
6189,50000,1,2,2,25,0,0,0,0,0,0,5832,33559,32774,23113,19852,17308,30074,1800,1000,700,1000,1000,0.11664,5.156721536351166,0.67118,0.05363687833368098,0.65548,0.03051199121254653,0.46226,0.03028598624150911,0.39704,0.050372758412250654,0.34616,0.05777675063554426,0.44146,0
18815,140000,2,1,2,27,0,0,0,0,0,0,142027,143536,141849,131491,94362,85863,7000,5341,4000,3500,3000,13000,1.0144785714285713,0.049286403289515376,1.0252571428571429,0.03721017723776614,1.0132071428571428,0.028199000345437753,0.9392214285714285,0.026617791331726124,0.6740142857142857,0.031792458828765816,0.6133071428571428,0.151403980760048,0.8799142857142855,0
1270,180000,2,2,2,32,0,0,0,0,0,0,20730,17107,35884,31057,29052,25933,1582,30000,1000,1000,1000,1000,0.11516666666666667,0.0763145200192957,0.0950388888888889,1.753668089086339,0.19935555555555556,0.027867573291717757,0.17253888888888888,0.032198860160350326,0.1614,0.03442103813851026,0.1440722222222222,0.038560906952531525,0.1479287037037037,0
13471,200000,1,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3975,340000,1,1,2,36,0,0,0,0,0,0,11951,16332,20391,22104,26361,34333,5000,5012,5000,5006,10010,10000,0.03515,0.41837503137812737,0.04803529411764706,0.30688219446485426,0.0599735294117647,0.2452062184296994,0.06501176470588235,0.22647484618168656,0.07753235294117647,0.3797276279352073,0.10097941176470589,0.29126496373751204,0.0644470588235294,0
24839,200000,1,1,2,28,0,0,0,0,0,2,42215,44597,51023,56627,60693,59596,3092,7518,7122,5627,0,2741,0.211075,0.0732441075447116,0.222985,0.16857636163867526,0.255115,0.13958410912725633,0.283135,0.09936955869108376,0.303465,0.0,0.29798,0.04599301966574938,0.2622925,1
18227,60000,1,2,2,51,0,0,0,0,0,0,27293,27898,28574,29059,29244,29462,1450,1516,1391,966,997,948,0.4548833333333333,0.05312717546623676,0.46496666666666664,0.054340812961502616,0.47623333333333334,0.04868061874431301,0.4843166666666667,0.03324271310093259,0.4874,0.03409246341129804,0.4910333333333333,0.032177041612925124,0.4764722222222222,0
1446,80000,2,2,2,25,2,3,2,2,2,2,69602,67930,72205,73116,74801,73444,0,6000,2700,3000,0,5300,0.870025,0.0,0.849125,0.08832621816575886,0.9025625,0.03739353230385707,0.91395,0.041030690956835716,0.9350125,0.0,0.91805,0.07216382549970045,0.8981208333333334,6
27299,50000,1,1,2,32,0,0,2,3,2,2,15068,18303,20107,19496,18885,20581,3500,2400,0,0,2000,0,0.30136,0.23228032917440936,0.36606,0.13112604491067037,0.40214,0.0,0.38992,0.0,0.3777,0.10590415673815197,0.41162,0.0,0.3748,4
20089,370000,2,2,2,35,-2,-2,-2,-2,-2,-2,20108,13976,12939,11367,17049,27337,13994,12939,11380,17049,27337,14146,0.054345945945945946,0.6959419136662025,0.037772972972972975,0.925801373783629,0.03497027027027027,0.8795115542159363,0.030721621621621623,1.4998680390604382,0.04607837837837838,1.6034371517391048,0.07388378378378378,0.5174671690382997,0.0462954954954955,0
16244,80000,2,2,2,56,0,0,2,0,0,2,57730,64934,63325,67711,71984,73672,8198,0,5487,5429,3000,2621,0.721625,0.1420058894855361,0.811675,0.0,0.7915625,0.0866482431898934,0.8463875,0.08017899602723338,0.8998,0.04167592798399644,0.9209,0.03557660983820176,0.8319916666666668,2
14838,500000,1,1,2,40,0,0,0,0,0,0,353356,320704,321094,317546,279250,239172,17000,11684,15000,8995,9457,10000,0.706712,0.04811012123750552,0.641408,0.03643234883256835,0.642188,0.046715292095149706,0.635092,0.028326604649405125,0.5585,0.03386571172784243,0.478344,0.04181091432107437,0.610374,0
15348,60000,2,2,2,40,0,0,0,0,0,0,61756,60800,55390,50221,22032,20710,2200,2100,8000,800,1000,1000,1.0292666666666668,0.03562406891638059,1.0133333333333334,0.03453947368421053,0.9231666666666667,0.14443040259974724,0.8370166666666666,0.015929591206865653,0.3672,0.04538852578068264,0.3451666666666667,0.04828585224529213,0.752525,0
9611,150000,1,3,2,31,-1,-1,-1,-1,-1,-1,4213,5897,2365,5004,5531,3567,5914,2378,5019,5547,3576,5138,0.028086666666666666,1.4037502967006883,0.03931333333333333,0.40325589282686114,0.015766666666666665,2.122198731501057,0.03336,1.1085131894484412,0.036873333333333334,0.6465376966190562,0.02378,1.440426128399215,0.02953,0
5643,80000,2,2,2,41,-1,2,2,2,2,2,66053,67397,68193,69465,70545,72233,3000,2500,3000,2500,3000,0,0.8256625,0.04541807336532784,0.8424625,0.03709363918275294,0.8524125,0.04399278518322995,0.8683125,0.03598934715324264,0.8818125,0.0425260472039124,0.9029125,0.0,0.8622624999999999,5
7639,20000,1,3,2,32,0,0,0,0,2,2,4338,5355,6369,6891,6635,7287,1092,1106,628,0,762,0,0.2169,0.2517289073305671,0.26775,0.2065359477124183,0.31845,0.0986026063746271,0.34455,0.0,0.33175,0.1148455162019593,0.36435,0.0,0.3072916666666667,2
6422,290000,2,2,2,28,0,0,0,0,0,0,133789,137875,124871,118193,121283,124109,6300,6000,5000,5000,5000,5000,0.4613413793103448,0.04708907309270568,0.47543103448275864,0.043517679057116954,0.43058965517241377,0.04004132264496961,0.4075620689655172,0.04230368972781806,0.4182172413793103,0.04122589315897529,0.42796206896551725,0.04028716692584744,0.43685057471264366,0
29764,80000,1,2,1,32,0,0,0,0,0,0,81249,81117,81140,80567,59560,40390,3000,3300,2602,1800,1432,1520,1.0156125,0.0369235313665399,1.0139625,0.04068197788379748,1.01425,0.03206803056445649,1.0070875,0.02234165353060186,0.7445,0.02404298186702485,0.504875,0.03763307749442931,0.8833812500000002,0
23283,200000,2,1,1,42,-1,-1,2,-1,-1,-1,796,770,770,5259,1329,3609,770,0,5269,1329,2280,0,0.00398,0.9673366834170855,0.00385,0.0,0.00385,6.8428571428571425,0.026295,0.2527096406160867,0.006645,1.7155756207674944,0.018045,0.0,0.010444166666666666,1
9475,190000,2,2,1,33,0,0,0,0,0,0,142272,143386,141711,142569,141733,142982,8007,8000,8000,5500,5339,5058,0.7488,0.056279520917678814,0.7546631578947368,0.055793452638332894,0.7458473684210526,0.056452921791533474,0.7503631578947368,0.03857781144568595,0.7459631578947369,0.03766942067126216,0.7525368421052632,0.035375082178176274,0.7496956140350878,0
14831,20000,2,2,2,48,0,0,0,0,2,-1,7684,8565,4519,3520,1680,5285,1200,2008,1680,0,5285,0,0.3842,0.15616866215512754,0.42825,0.2344424985405721,0.22595,0.37176366452755033,0.176,0.0,0.084,3.1458333333333335,0.26425,0.0,0.2604416666666667,1
25770,280000,2,1,2,30,-1,-1,-1,-1,-1,-1,8010,-11,25351,17900,3529,892,3375,25362,18684,3529,892,958,0.02860714285714286,0.42134831460674155,-3.928571428571428e-05,-2305.6363636363635,0.09053928571428571,0.737012346652992,0.06392857142857143,0.19715083798882682,0.01260357142857143,0.2527628223292718,0.0031857142857142856,1.0739910313901346,0.03313750000000001,0
25063,130000,1,3,2,54,2,0,0,0,0,0,98285,94075,92857,95351,95525,96980,4300,4300,7400,3600,4000,4000,0.7560384615384615,0.0437503179528921,0.7236538461538462,0.04570821153335105,0.7142846153846154,0.07969243029604661,0.7334692307692308,0.03775524116160292,0.7348076923076923,0.04187385501177702,0.746,0.04124561765312436,0.7347089743589743,1
12221,150000,1,1,2,35,0,0,0,0,0,0,147471,151713,130107,78623,79743,78745,20000,5000,2000,7000,15000,5000,0.98314,0.13561988458747823,1.01142,0.032956964795370206,0.86738,0.01537196307654469,0.5241533333333334,0.08903247141421722,0.53162,0.18810428501561266,0.5249666666666667,0.06349609499015811,0.7404466666666667,0
14678,80000,2,2,1,53,0,0,0,0,0,0,48688,101878,20475,20325,20276,20662,2530,3990,850,800,1100,1100,0.6086,0.05196352283930332,1.273475,0.0391644908616188,0.2559375,0.04151404151404151,0.2540625,0.03936039360393604,0.25345,0.0542513316235944,0.258275,0.05323782789662182,0.4839666666666666,0
4854,200000,1,3,1,33,0,0,0,0,0,0,199343,200070,200852,197426,196341,197787,10021,10036,7126,6508,6011,5537,0.996715,0.05027013740136348,1.00035,0.05016244314489929,1.00426,0.03547886005616076,0.98713,0.032964249896163623,0.981705,0.03061510331515068,0.988935,0.02799476204199467,0.9931825,0
17156,30000,2,3,1,26,3,2,2,2,2,2,8893,8601,10862,11485,11006,12270,0,2405,1100,0,1600,0,0.2964333333333333,0.0,0.2867,0.279618648994303,0.36206666666666665,0.10127048425704291,0.38283333333333336,0.0,0.3668666666666667,0.1453752498637107,0.409,0.0,0.35064999999999996,6
20022,20000,2,3,2,31,1,-1,3,2,2,-2,-363,204,204,204,-14,-2400,567,0,0,0,20,3800,-0.01815,-1.56198347107438,0.0102,0.0,0.0102,0.0,0.0102,0.0,-0.0007,-1.4285714285714286,-0.12,-1.5833333333333333,-0.018041666666666664,4
23149,100000,2,2,1,41,2,-1,0,0,0,0,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093,1.55351,0.6771762009900162,1.59591,0.03781541565627134,1.63665,0.057495493844132835,1.70257,0.005873473631040133,0.57747,0.03463383379223163,0.16998,0.18196258383339217,1.206015,1
21495,60000,2,2,2,27,0,0,0,0,0,0,57697,48934,44653,44056,42210,41796,2200,5000,2000,1500,2000,1600,0.9616166666666667,0.03813023207445795,0.8155666666666667,0.10217844443536192,0.7442166666666666,0.04478982375204354,0.7342666666666666,0.03404757581260214,0.7035,0.04738213693437574,0.6966,0.03828117523207963,0.7759611111111111,0
6270,400000,2,1,2,27,1,-2,-1,0,0,-1,140,140,12527,12640,14805,238,140,12527,253,2305,238,238,0.00035,1.0,0.00035,89.47857142857143,0.0313175,0.020196375828211065,0.0316,0.18235759493670886,0.0370125,0.01607565011820331,0.000595,1.0,0.01687083333333333,1
7998,230000,2,2,2,38,0,0,0,0,0,0,104364,106549,108719,111039,113365,115625,3867,3941,4123,4267,4300,4084,0.45375652173913045,0.03705300678394849,0.46325652173913046,0.03698767703122507,0.4726913043478261,0.037923454042071765,0.4827782608695652,0.03842793973288664,0.4928913043478261,0.03793057822079125,0.5027173913043478,0.035321081081081084,0.4780152173913043,0
6767,220000,2,1,1,36,0,0,0,0,0,0,210475,216513,196219,200117,204312,208373,9639,7123,7162,7419,7462,8621,0.9567045454545454,0.04579641287563844,0.98415,0.032898717398031525,0.8919045454545454,0.03650003312625179,0.9096227272727273,0.037073312112414235,0.9286909090909091,0.03652257331923724,0.94715,0.04137292259553781,0.9363704545454544,0
17007,20000,2,3,1,24,0,0,0,0,2,2,10994,12006,15967,17576,16996,18223,1500,4500,2187,0,1500,0,0.5497,0.13643805712206658,0.6003,0.3748125937031484,0.79835,0.13697000062629172,0.8788,0.0,0.8498,0.08825606024947047,0.91115,0.0,0.7646833333333333,2
29611,220000,1,5,1,37,-2,-2,-1,-1,-1,0,44253,1966,6189,1850,6938,5034,1966,6203,1850,6938,101,2932,0.20115,0.04442636657401758,0.008936363636363636,3.155137334689725,0.02813181818181818,0.298917434157376,0.00840909090909091,3.75027027027027,0.03153636363636363,0.014557509368694148,0.02288181818181818,0.5824394119984108,0.05017424242424242,0
